,landmark_0.x,landmark_0.y,landmark_0.z,landmark_1.x,landmark_1.y,landmark_1.z,landmark_2.x,landmark_2.y,landmark_2.z,landmark_3.x,landmark_3.y,landmark_3.z,landmark_4.x,landmark_4.y,landmark_4.z,landmark_5.x,landmark_5.y,landmark_5.z,landmark_6.x,landmark_6.y,landmark_6.z,landmark_7.x,landmark_7.y,landmark_7.z,landmark_8.x,landmark_8.y,landmark_8.z,landmark_9.x,landmark_9.y,landmark_9.z,landmark_10.x,landmark_10.y,landmark_10.z,landmark_11.x,landmark_11.y,landmark_11.z,landmark_12.x,landmark_12.y,landmark_12.z,landmark_13.x,landmark_13.y,landmark_13.z,landmark_14.x,landmark_14.y,landmark_14.z,landmark_15.x,landmark_15.y,landmark_15.z,landmark_16.x,landmark_16.y,landmark_16.z,landmark_17.x,landmark_17.y,landmark_17.z,landmark_18.x,landmark_18.y,landmark_18.z,landmark_19.x,landmark_19.y,landmark_19.z,landmark_20.x,landmark_20.y,landmark_20.z,world_landmark_0.x,world_landmark_0.y,world_landmark_0.z,world_landmark_1.x,world_landmark_1.y,world_landmark_1.z,world_landmark_2.x,world_landmark_2.y,world_landmark_2.z,world_landmark_3.x,world_landmark_3.y,world_landmark_3.z,world_landmark_4.x,world_landmark_4.y,world_landmark_4.z,world_landmark_5.x,world_landmark_5.y,world_landmark_5.z,world_landmark_6.x,world_landmark_6.y,world_landmark_6.z,world_landmark_7.x,world_landmark_7.y,world_landmark_7.z,world_landmark_8.x,world_landmark_8.y,world_landmark_8.z,world_landmark_9.x,world_landmark_9.y,world_landmark_9.z,world_landmark_10.x,world_landmark_10.y,world_landmark_10.z,world_landmark_11.x,world_landmark_11.y,world_landmark_11.z,world_landmark_12.x,world_landmark_12.y,world_landmark_12.z,world_landmark_13.x,world_landmark_13.y,world_landmark_13.z,world_landmark_14.x,world_landmark_14.y,world_landmark_14.z,world_landmark_15.x,world_landmark_15.y,world_landmark_15.z,world_landmark_16.x,world_landmark_16.y,world_landmark_16.z,world_landmark_17.x,world_landmark_17.y,world_landmark_17.z,world_landmark_18.x,world_landmark_18.y,world_landmark_18.z,world_landmark_19.x,world_landmark_19.y,world_landmark_19.z,world_landmark_20.x,world_landmark_20.y,world_landmark_20.z,handedness,letter
0,0.3636143207550049,0.6379425525665283,1.8559473957679984e-08,0.5729084014892578,0.6564561128616333,0.11634331196546555,0.7011660933494568,0.6018164157867432,0.16557317972183228,0.7706109881401062,0.5228778123855591,0.21362236142158508,0.7695237994194031,0.4658084511756897,0.26556578278541565,0.7013645172119141,0.44036972522735596,0.007066729012876749,0.7650481462478638,0.3934553265571594,0.09905831515789032,0.7378686666488647,0.44335323572158813,0.18990549445152283,0.7039970755577087,0.4880285859107971,0.2446986436843872,0.5895410180091858,0.37077176570892334,-0.013691425323486328,0.6494556665420532,0.35793355107307434,0.1062418669462204,0.6362926959991455,0.4179239273071289,0.21069692075252533,0.5998895764350891,0.4683157205581665,0.2630361020565033,0.47060519456863403,0.3445984721183777,-0.008504342287778854,0.5276815295219421,0.3477722406387329,0.1223834678530693,0.522000789642334,0.4078269600868225,0.2031175047159195,0.49572986364364624,0.4514610767364502,0.2315843254327774,0.36304381489753723,0.34011927247047424,0.006606577895581722,0.41794678568840027,0.3546525835990906,0.10931133478879929,0.4130461513996124,0.40336287021636963,0.1703384518623352,0.38762420415878296,0.43688783049583435,0.20147468149662018,0.3636143207550049,0.6379425525665283,1.8559473957679984e-08,0.5729084014892578,0.6564561128616333,0.11634331196546555,0.7011660933494568,0.6018164157867432,0.16557317972183228,0.7706109881401062,0.5228778123855591,0.21362236142158508,0.7695237994194031,0.4658084511756897,0.26556578278541565,0.7013645172119141,0.44036972522735596,0.007066729012876749,0.7650481462478638,0.3934553265571594,0.09905831515789032,0.7378686666488647,0.44335323572158813,0.18990549445152283,0.7039970755577087,0.4880285859107971,0.2446986436843872,0.5895410180091858,0.37077176570892334,-0.013691425323486328,0.6494556665420532,0.35793355107307434,0.1062418669462204,0.6362926959991455,0.4179239273071289,0.21069692075252533,0.5998895764350891,0.4683157205581665,0.2630361020565033,0.47060519456863403,0.3445984721183777,-0.008504342287778854,0.5276815295219421,0.3477722406387329,0.1223834678530693,0.522000789642334,0.4078269600868225,0.2031175047159195,0.49572986364364624,0.4514610767364502,0.2315843254327774,0.36304381489753723,0.34011927247047424,0.006606577895581722,0.41794678568840027,0.3546525835990906,0.10931133478879929,0.4130461513996124,0.40336287021636963,0.1703384518623352,0.38762420415878296,0.43688783049583435,0.20147468149662018,0.9799852967262268,a
1,0.5956792831420898,0.6086007356643677,7.329255868882001e-09,0.41404563188552856,0.6235040426254272,0.055308982729911804,0.29489630460739136,0.5545186400413513,0.08325409889221191,0.2469179928302765,0.46531209349632263,0.10854636877775192,0.27522921562194824,0.4130423367023468,0.13629204034805298,0.28158968687057495,0.43360579013824463,0.003635118715465069,0.2298671007156372,0.37017175555229187,0.07132215797901154,0.2602975368499756,0.40912798047065735,0.1364796757698059,0.29355859756469727,0.45017436146736145,0.17250388860702515,0.388776957988739,0.36932051181793213,-0.008564040064811707,0.33426612615585327,0.34069734811782837,0.0716133862733841,0.353162556886673,0.39290738105773926,0.1355130523443222,0.38722431659698486,0.43857213854789734,0.1655394583940506,0.5002913475036621,0.3442591428756714,-0.004956156946718693,0.44966888427734375,0.34242457151412964,0.07664211094379425,0.46135884523391724,0.38532310724258423,0.11915350705385208,0.4859653413295746,0.4202818274497986,0.13008098304271698,0.6025588512420654,0.34530094265937805,0.0034633432514965534,0.5555946230888367,0.36061015725135803,0.07115216553211212,0.5623095035552979,0.3978581428527832,0.10510173439979553,0.5855903029441833,0.42332085967063904,0.11949438601732254,0.5956792831420898,0.6086007356643677,7.329255868882001e-09,0.41404563188552856,0.6235040426254272,0.055308982729911804,0.29489630460739136,0.5545186400413513,0.08325409889221191,0.2469179928302765,0.46531209349632263,0.10854636877775192,0.27522921562194824,0.4130423367023468,0.13629204034805298,0.28158968687057495,0.43360579013824463,0.003635118715465069,0.2298671007156372,0.37017175555229187,0.07132215797901154,0.2602975368499756,0.40912798047065735,0.1364796757698059,0.29355859756469727,0.45017436146736145,0.17250388860702515,0.388776957988739,0.36932051181793213,-0.008564040064811707,0.33426612615585327,0.34069734811782837,0.0716133862733841,0.353162556886673,0.39290738105773926,0.1355130523443222,0.38722431659698486,0.43857213854789734,0.1655394583940506,0.5002913475036621,0.3442591428756714,-0.004956156946718693,0.44966888427734375,0.34242457151412964,0.07664211094379425,0.46135884523391724,0.38532310724258423,0.11915350705385208,0.4859653413295746,0.4202818274497986,0.13008098304271698,0.6025588512420654,0.34530094265937805,0.0034633432514965534,0.5555946230888367,0.36061015725135803,0.07115216553211212,0.5623095035552979,0.3978581428527832,0.10510173439979553,0.5855903029441833,0.42332085967063904,0.11949438601732254,0.9995090365409851,a
2,0.5516449213027954,0.6228989958763123,4.028910982611933e-09,0.3627241849899292,0.6341705322265625,0.030749930068850517,0.2379215955734253,0.554598867893219,0.05074348300695419,0.20216545462608337,0.45264458656311035,0.07104213535785675,0.22948221862316132,0.39902228116989136,0.0930873453617096,0.2771328091621399,0.4028688967227936,0.0011297034798189998,0.2162466049194336,0.3655843734741211,0.06606625765562057,0.237064927816391,0.41561567783355713,0.12216702848672867,0.2682234048843384,0.45914435386657715,0.1492171585559845,0.389437735080719,0.3491532802581787,-0.004289451986551285,0.3294602930545807,0.3427819609642029,0.06989260762929916,0.34675896167755127,0.40183499455451965,0.11670225858688354,0.3813149333000183,0.44643381237983704,0.13363714516162872,0.49918147921562195,0.33768802881240845,0.0031660923268646,0.44390422105789185,0.35970020294189453,0.07632119208574295,0.45612794160842896,0.4065093994140625,0.09991700947284698,0.47983816266059875,0.43956634402275085,0.09696041792631149,0.5982168912887573,0.3531348407268524,0.013779672794044018,0.551450252532959,0.3846323788166046,0.07136378437280655,0.559951663017273,0.42681169509887695,0.09201392531394958,0.5826334953308105,0.45335742831230164,0.09614095091819763,0.5516449213027954,0.6228989958763123,4.028910982611933e-09,0.3627241849899292,0.6341705322265625,0.030749930068850517,0.2379215955734253,0.554598867893219,0.05074348300695419,0.20216545462608337,0.45264458656311035,0.07104213535785675,0.22948221862316132,0.39902228116989136,0.0930873453617096,0.2771328091621399,0.4028688967227936,0.0011297034798189998,0.2162466049194336,0.3655843734741211,0.06606625765562057,0.237064927816391,0.41561567783355713,0.12216702848672867,0.2682234048843384,0.45914435386657715,0.1492171585559845,0.389437735080719,0.3491532802581787,-0.004289451986551285,0.3294602930545807,0.3427819609642029,0.06989260762929916,0.34675896167755127,0.40183499455451965,0.11670225858688354,0.3813149333000183,0.44643381237983704,0.13363714516162872,0.49918147921562195,0.33768802881240845,0.0031660923268646,0.44390422105789185,0.35970020294189453,0.07632119208574295,0.45612794160842896,0.4065093994140625,0.09991700947284698,0.47983816266059875,0.43956634402275085,0.09696041792631149,0.5982168912887573,0.3531348407268524,0.013779672794044018,0.551450252532959,0.3846323788166046,0.07136378437280655,0.559951663017273,0.42681169509887695,0.09201392531394958,0.5826334953308105,0.45335742831230164,0.09614095091819763,0.9997173547744751,a
3,0.5356118083000183,0.794922947883606,3.434456274931108e-08,0.6885195374488831,0.7231969237327576,-0.053255077451467514,0.7838033437728882,0.6158839464187622,-0.11266028881072998,0.8005494475364685,0.5002151131629944,-0.17128565907478333,0.7777591943740845,0.40724825859069824,-0.21894530951976776,0.6544135808944702,0.47565531730651855,-0.09774022549390793,0.6847051382064819,0.3900076746940613,-0.15403541922569275,0.6899186372756958,0.5163100361824036,-0.15046818554401398,0.6772197484970093,0.561907172203064,-0.14810486137866974,0.5482253432273865,0.4863334596157074,-0.12265218794345856,0.5820596814155579,0.40824177861213684,-0.20902758836746216,0.5996224284172058,0.5554700493812561,-0.20239406824111938,0.5782440304756165,0.5743849277496338,-0.18078850209712982,0.44943487644195557,0.5091522336006165,-0.1533290296792984,0.47940781712532043,0.4333191215991974,-0.239359050989151,0.5070891976356506,0.5656089782714844,-0.21972915530204773,0.48965492844581604,0.5857560634613037,-0.18793180584907532,0.3473728895187378,0.5343170762062073,-0.1880357414484024,0.37647712230682373,0.46518051624298096,-0.23266306519508362,0.41261112689971924,0.5534754991531372,-0.2171221524477005,0.4023180603981018,0.5819326639175415,-0.19698408246040344,0.5356118083000183,0.794922947883606,3.434456274931108e-08,0.6885195374488831,0.7231969237327576,-0.053255077451467514,0.7838033437728882,0.6158839464187622,-0.11266028881072998,0.8005494475364685,0.5002151131629944,-0.17128565907478333,0.7777591943740845,0.40724825859069824,-0.21894530951976776,0.6544135808944702,0.47565531730651855,-0.09774022549390793,0.6847051382064819,0.3900076746940613,-0.15403541922569275,0.6899186372756958,0.5163100361824036,-0.15046818554401398,0.6772197484970093,0.561907172203064,-0.14810486137866974,0.5482253432273865,0.4863334596157074,-0.12265218794345856,0.5820596814155579,0.40824177861213684,-0.20902758836746216,0.5996224284172058,0.5554700493812561,-0.20239406824111938,0.5782440304756165,0.5743849277496338,-0.18078850209712982,0.44943487644195557,0.5091522336006165,-0.1533290296792984,0.47940781712532043,0.4333191215991974,-0.239359050989151,0.5070891976356506,0.5656089782714844,-0.21972915530204773,0.48965492844581604,0.5857560634613037,-0.18793180584907532,0.3473728895187378,0.5343170762062073,-0.1880357414484024,0.37647712230682373,0.46518051624298096,-0.23266306519508362,0.41261112689971924,0.5534754991531372,-0.2171221524477005,0.4023180603981018,0.5819326639175415,-0.19698408246040344,0.9896034598350525,a
4,0.5416558980941772,0.8336600065231323,8.408421514616293e-09,0.374514102935791,0.7612906694412231,-0.07847149670124054,0.25928640365600586,0.640145480632782,-0.12480750679969788,0.2413470298051834,0.5164154767990112,-0.17005665600299835,0.2857830226421356,0.4256918728351593,-0.20398853719234467,0.3886283040046692,0.5070523619651794,-0.054728444665670395,0.3688395917415619,0.42024537920951843,-0.11421249061822891,0.36892277002334595,0.5484727621078491,-0.12123433500528336,0.3811224102973938,0.5831107497215271,-0.12172400206327438,0.4994952380657196,0.5168646574020386,-0.0657435804605484,0.47162312269210815,0.4281598627567291,-0.1676947921514511,0.4678918421268463,0.5851256847381592,-0.1834048181772232,0.48147621750831604,0.5975701808929443,-0.16693276166915894,0.6059807538986206,0.542296826839447,-0.09030192345380783,0.5819274187088013,0.46176955103874207,-0.18391674757003784,0.5644112825393677,0.5925632119178772,-0.1776822805404663,0.5800861120223999,0.6086791753768921,-0.14769379794597626,0.7111284136772156,0.5721255540847778,-0.1237594410777092,0.6943255066871643,0.506267249584198,-0.17030316591262817,0.6606320142745972,0.5938301086425781,-0.16464322805404663,0.6630937457084656,0.6117751002311707,-0.147842675447464,0.5416558980941772,0.8336600065231323,8.408421514616293e-09,0.374514102935791,0.7612906694412231,-0.07847149670124054,0.25928640365600586,0.640145480632782,-0.12480750679969788,0.2413470298051834,0.5164154767990112,-0.17005665600299835,0.2857830226421356,0.4256918728351593,-0.20398853719234467,0.3886283040046692,0.5070523619651794,-0.054728444665670395,0.3688395917415619,0.42024537920951843,-0.11421249061822891,0.36892277002334595,0.5484727621078491,-0.12123433500528336,0.3811224102973938,0.5831107497215271,-0.12172400206327438,0.4994952380657196,0.5168646574020386,-0.0657435804605484,0.47162312269210815,0.4281598627567291,-0.1676947921514511,0.4678918421268463,0.5851256847381592,-0.1834048181772232,0.48147621750831604,0.5975701808929443,-0.16693276166915894,0.6059807538986206,0.542296826839447,-0.09030192345380783,0.5819274187088013,0.46176955103874207,-0.18391674757003784,0.5644112825393677,0.5925632119178772,-0.1776822805404663,0.5800861120223999,0.6086791753768921,-0.14769379794597626,0.7111284136772156,0.5721255540847778,-0.1237594410777092,0.6943255066871643,0.506267249584198,-0.17030316591262817,0.6606320142745972,0.5938301086425781,-0.16464322805404663,0.6630937457084656,0.6117751002311707,-0.147842675447464,0.9858362078666687,a
5,0.5389736294746399,0.7665499448776245,1.4279841309416952e-08,0.3747377395629883,0.6834642887115479,-0.07008650153875351,0.26612794399261475,0.559283435344696,-0.11453652381896973,0.24932418763637543,0.4366450011730194,-0.15879487991333008,0.2952226996421814,0.3456994891166687,-0.1931246966123581,0.39886581897735596,0.4433750510215759,-0.05804045870900154,0.37690746784210205,0.35422050952911377,-0.1127748191356659,0.3728679120540619,0.4787207245826721,-0.11524740606546402,0.3850008547306061,0.511460542678833,-0.11239754408597946,0.507156491279602,0.4543825387954712,-0.07032337784767151,0.47599172592163086,0.36236995458602905,-0.16597023606300354,0.4641980528831482,0.5149209499359131,-0.1750062257051468,0.4806942939758301,0.5332622528076172,-0.15520937740802765,0.6124439239501953,0.48413321375846863,-0.09382742643356323,0.5839473605155945,0.40227681398391724,-0.17983268201351166,0.5585228800773621,0.5286247134208679,-0.1676127016544342,0.5765542984008789,0.5503660440444946,-0.1352483332157135,0.7134711742401123,0.5210403800010681,-0.12544618546962738,0.6938648223876953,0.4579808712005615,-0.16671819984912872,0.6502060890197754,0.5367602109909058,-0.15768781304359436,0.652673065662384,0.5522270202636719,-0.1394834667444229,0.5389736294746399,0.7665499448776245,1.4279841309416952e-08,0.3747377395629883,0.6834642887115479,-0.07008650153875351,0.26612794399261475,0.559283435344696,-0.11453652381896973,0.24932418763637543,0.4366450011730194,-0.15879487991333008,0.2952226996421814,0.3456994891166687,-0.1931246966123581,0.39886581897735596,0.4433750510215759,-0.05804045870900154,0.37690746784210205,0.35422050952911377,-0.1127748191356659,0.3728679120540619,0.4787207245826721,-0.11524740606546402,0.3850008547306061,0.511460542678833,-0.11239754408597946,0.507156491279602,0.4543825387954712,-0.07032337784767151,0.47599172592163086,0.36236995458602905,-0.16597023606300354,0.4641980528831482,0.5149209499359131,-0.1750062257051468,0.4806942939758301,0.5332622528076172,-0.15520937740802765,0.6124439239501953,0.48413321375846863,-0.09382742643356323,0.5839473605155945,0.40227681398391724,-0.17983268201351166,0.5585228800773621,0.5286247134208679,-0.1676127016544342,0.5765542984008789,0.5503660440444946,-0.1352483332157135,0.7134711742401123,0.5210403800010681,-0.12544618546962738,0.6938648223876953,0.4579808712005615,-0.16671819984912872,0.6502060890197754,0.5367602109909058,-0.15768781304359436,0.652673065662384,0.5522270202636719,-0.1394834667444229,0.9898407459259033,a
6,0.6195300221443176,0.7824887633323669,4.780057683007044e-09,0.47195813059806824,0.6974302530288696,-0.08064800500869751,0.35288652777671814,0.5704843997955322,-0.15554408729076385,0.3128948509693146,0.48071572184562683,-0.22577181458473206,0.3581576645374298,0.4382953941822052,-0.2895359992980957,0.5487474799156189,0.40700629353523254,-0.18067647516727448,0.40611550211906433,0.4587046504020691,-0.2747700810432434,0.41815316677093506,0.580703854560852,-0.3152449429035187,0.4784795641899109,0.5895346999168396,-0.3434613347053528,0.6475809216499329,0.4200616478919983,-0.20318037271499634,0.49055105447769165,0.5094426870346069,-0.3149268329143524,0.5016567707061768,0.6280503273010254,-0.32075339555740356,0.5552416443824768,0.6139768958091736,-0.3252750337123871,0.7288988828659058,0.4702187180519104,-0.23201188445091248,0.5899466872215271,0.5569539070129395,-0.3280782997608185,0.5883654952049255,0.657062292098999,-0.3033154308795929,0.6365236043930054,0.6464895009994507,-0.28497856855392456,0.8005717992782593,0.5356062054634094,-0.27122750878334045,0.6911919713020325,0.6061826944351196,-0.33122506737709045,0.6674301028251648,0.6731077432632446,-0.3244880139827728,0.6982187628746033,0.6606389880180359,-0.3191815912723541,0.6195300221443176,0.7824887633323669,4.780057683007044e-09,0.47195813059806824,0.6974302530288696,-0.08064800500869751,0.35288652777671814,0.5704843997955322,-0.15554408729076385,0.3128948509693146,0.48071572184562683,-0.22577181458473206,0.3581576645374298,0.4382953941822052,-0.2895359992980957,0.5487474799156189,0.40700629353523254,-0.18067647516727448,0.40611550211906433,0.4587046504020691,-0.2747700810432434,0.41815316677093506,0.580703854560852,-0.3152449429035187,0.4784795641899109,0.5895346999168396,-0.3434613347053528,0.6475809216499329,0.4200616478919983,-0.20318037271499634,0.49055105447769165,0.5094426870346069,-0.3149268329143524,0.5016567707061768,0.6280503273010254,-0.32075339555740356,0.5552416443824768,0.6139768958091736,-0.3252750337123871,0.7288988828659058,0.4702187180519104,-0.23201188445091248,0.5899466872215271,0.5569539070129395,-0.3280782997608185,0.5883654952049255,0.657062292098999,-0.3033154308795929,0.6365236043930054,0.6464895009994507,-0.28497856855392456,0.8005717992782593,0.5356062054634094,-0.27122750878334045,0.6911919713020325,0.6061826944351196,-0.33122506737709045,0.6674301028251648,0.6731077432632446,-0.3244880139827728,0.6982187628746033,0.6606389880180359,-0.3191815912723541,0.9953517317771912,a
7,0.6642538905143738,0.8534879684448242,1.520096160056994e-09,0.5002025365829468,0.7716872692108154,-0.08962172269821167,0.3797679841518402,0.641776442527771,-0.17228063941001892,0.3405110538005829,0.5469352006912231,-0.24683696031570435,0.3651064336299896,0.4807097315788269,-0.3139333426952362,0.5888200998306274,0.4685038924217224,-0.21149125695228577,0.43727177381515503,0.5111002922058105,-0.31351205706596375,0.45166605710983276,0.6424752473831177,-0.3515414893627167,0.5169918537139893,0.6593650579452515,-0.37719523906707764,0.6925070881843567,0.4787313938140869,-0.2320767045021057,0.5250520706176758,0.5604909658432007,-0.3521635830402374,0.5370829701423645,0.6942697167396545,-0.35083329677581787,0.5955396294593811,0.684885561466217,-0.3493150770664215,0.7742354273796082,0.5296251177787781,-0.2592090666294098,0.6237645745277405,0.6142723560333252,-0.3637990355491638,0.6228476762771606,0.7280246615409851,-0.3323349058628082,0.6754810810089111,0.7199711799621582,-0.3083812892436981,0.846524178981781,0.5972316265106201,-0.2966800034046173,0.7292134165763855,0.6729341745376587,-0.36327826976776123,0.709811270236969,0.7483116984367371,-0.3550940454006195,0.7472099661827087,0.7341021299362183,-0.347446084022522,0.6642538905143738,0.8534879684448242,1.520096160056994e-09,0.5002025365829468,0.7716872692108154,-0.08962172269821167,0.3797679841518402,0.641776442527771,-0.17228063941001892,0.3405110538005829,0.5469352006912231,-0.24683696031570435,0.3651064336299896,0.4807097315788269,-0.3139333426952362,0.5888200998306274,0.4685038924217224,-0.21149125695228577,0.43727177381515503,0.5111002922058105,-0.31351205706596375,0.45166605710983276,0.6424752473831177,-0.3515414893627167,0.5169918537139893,0.6593650579452515,-0.37719523906707764,0.6925070881843567,0.4787313938140869,-0.2320767045021057,0.5250520706176758,0.5604909658432007,-0.3521635830402374,0.5370829701423645,0.6942697167396545,-0.35083329677581787,0.5955396294593811,0.684885561466217,-0.3493150770664215,0.7742354273796082,0.5296251177787781,-0.2592090666294098,0.6237645745277405,0.6142723560333252,-0.3637990355491638,0.6228476762771606,0.7280246615409851,-0.3323349058628082,0.6754810810089111,0.7199711799621582,-0.3083812892436981,0.846524178981781,0.5972316265106201,-0.2966800034046173,0.7292134165763855,0.6729341745376587,-0.36327826976776123,0.709811270236969,0.7483116984367371,-0.3550940454006195,0.7472099661827087,0.7341021299362183,-0.347446084022522,0.9955294132232666,a
8,0.35059574246406555,0.771355152130127,1.90603319794036e-08,0.5341943502426147,0.6893194317817688,-0.06692782044410706,0.6590874195098877,0.5746811032295227,-0.13030461966991425,0.7062983512878418,0.4882842004299164,-0.1767130196094513,0.6746329069137573,0.44381290674209595,-0.21185146272182465,0.4684053659439087,0.4141194820404053,-0.1775694489479065,0.610937237739563,0.47570499777793884,-0.2394930124282837,0.5759278535842896,0.5890838503837585,-0.25394654273986816,0.5191820859909058,0.5747774839401245,-0.2674172520637512,0.3670102655887604,0.42534133791923523,-0.1852031946182251,0.5131372213363647,0.5249121189117432,-0.2629409432411194,0.4951319098472595,0.6335001587867737,-0.24311956763267517,0.441866010427475,0.6148896813392639,-0.23141545057296753,0.2798863649368286,0.4710213840007782,-0.19029207527637482,0.4202994704246521,0.5562639236450195,-0.2586481273174286,0.4180643856525421,0.6557901501655579,-0.21980828046798706,0.3601188361644745,0.641304612159729,-0.19022628664970398,0.20886830985546112,0.5266011357307434,-0.2009114772081375,0.31335917115211487,0.5970585942268372,-0.2355951964855194,0.3367806375026703,0.662686288356781,-0.21575205028057098,0.2961013913154602,0.6552955508232117,-0.19898617267608643,0.35059574246406555,0.771355152130127,1.90603319794036e-08,0.5341943502426147,0.6893194317817688,-0.06692782044410706,0.6590874195098877,0.5746811032295227,-0.13030461966991425,0.7062983512878418,0.4882842004299164,-0.1767130196094513,0.6746329069137573,0.44381290674209595,-0.21185146272182465,0.4684053659439087,0.4141194820404053,-0.1775694489479065,0.610937237739563,0.47570499777793884,-0.2394930124282837,0.5759278535842896,0.5890838503837585,-0.25394654273986816,0.5191820859909058,0.5747774839401245,-0.2674172520637512,0.3670102655887604,0.42534133791923523,-0.1852031946182251,0.5131372213363647,0.5249121189117432,-0.2629409432411194,0.4951319098472595,0.6335001587867737,-0.24311956763267517,0.441866010427475,0.6148896813392639,-0.23141545057296753,0.2798863649368286,0.4710213840007782,-0.19029207527637482,0.4202994704246521,0.5562639236450195,-0.2586481273174286,0.4180643856525421,0.6557901501655579,-0.21980828046798706,0.3601188361644745,0.641304612159729,-0.19022628664970398,0.20886830985546112,0.5266011357307434,-0.2009114772081375,0.31335917115211487,0.5970585942268372,-0.2355951964855194,0.3367806375026703,0.662686288356781,-0.21575205028057098,0.2961013913154602,0.6552955508232117,-0.19898617267608643,0.9794898629188538,a
9,0.5785266757011414,0.7542760372161865,1.2171375018965591e-08,0.4701749086380005,0.6839158535003662,-0.06540028005838394,0.39522507786750793,0.5959856510162354,-0.10859159380197525,0.384071946144104,0.5099599361419678,-0.14928975701332092,0.43344372510910034,0.44304630160331726,-0.1811324656009674,0.4874822795391083,0.4951058626174927,-0.056396033614873886,0.47006306052207947,0.4509613513946533,-0.10470845550298691,0.4645964801311493,0.5366297364234924,-0.11451475322246552,0.47316089272499084,0.5464887619018555,-0.1193026676774025,0.5703251361846924,0.5104677677154541,-0.06555445492267609,0.5450633764266968,0.46921366453170776,-0.14284223318099976,0.5354815125465393,0.577171266078949,-0.15170122683048248,0.5445241928100586,0.5750662088394165,-0.14115169644355774,0.6487676501274109,0.536493182182312,-0.08492978662252426,0.6328012943267822,0.4928460717201233,-0.15698538720607758,0.6127422451972961,0.5817581415176392,-0.14883777499198914,0.623485803604126,0.583078145980835,-0.12712940573692322,0.7217876315116882,0.5659548044204712,-0.11184681951999664,0.7179773449897766,0.5291684865951538,-0.15013934671878815,0.6839675903320312,0.5888128876686096,-0.14474838972091675,0.6802493333816528,0.5995113849639893,-0.13319642841815948,0.5785266757011414,0.7542760372161865,1.2171375018965591e-08,0.4701749086380005,0.6839158535003662,-0.06540028005838394,0.39522507786750793,0.5959856510162354,-0.10859159380197525,0.384071946144104,0.5099599361419678,-0.14928975701332092,0.43344372510910034,0.44304630160331726,-0.1811324656009674,0.4874822795391083,0.4951058626174927,-0.056396033614873886,0.47006306052207947,0.4509613513946533,-0.10470845550298691,0.4645964801311493,0.5366297364234924,-0.11451475322246552,0.47316089272499084,0.5464887619018555,-0.1193026676774025,0.5703251361846924,0.5104677677154541,-0.06555445492267609,0.5450633764266968,0.46921366453170776,-0.14284223318099976,0.5354815125465393,0.577171266078949,-0.15170122683048248,0.5445241928100586,0.5750662088394165,-0.14115169644355774,0.6487676501274109,0.536493182182312,-0.08492978662252426,0.6328012943267822,0.4928460717201233,-0.15698538720607758,0.6127422451972961,0.5817581415176392,-0.14883777499198914,0.623485803604126,0.583078145980835,-0.12712940573692322,0.7217876315116882,0.5659548044204712,-0.11184681951999664,0.7179773449897766,0.5291684865951538,-0.15013934671878815,0.6839675903320312,0.5888128876686096,-0.14474838972091675,0.6802493333816528,0.5995113849639893,-0.13319642841815948,0.9868941307067871,a
