,landmark_0.x,landmark_0.y,landmark_0.z,landmark_1.x,landmark_1.y,landmark_1.z,landmark_2.x,landmark_2.y,landmark_2.z,landmark_3.x,landmark_3.y,landmark_3.z,landmark_4.x,landmark_4.y,landmark_4.z,landmark_5.x,landmark_5.y,landmark_5.z,landmark_6.x,landmark_6.y,landmark_6.z,landmark_7.x,landmark_7.y,landmark_7.z,landmark_8.x,landmark_8.y,landmark_8.z,landmark_9.x,landmark_9.y,landmark_9.z,landmark_10.x,landmark_10.y,landmark_10.z,landmark_11.x,landmark_11.y,landmark_11.z,landmark_12.x,landmark_12.y,landmark_12.z,landmark_13.x,landmark_13.y,landmark_13.z,landmark_14.x,landmark_14.y,landmark_14.z,landmark_15.x,landmark_15.y,landmark_15.z,landmark_16.x,landmark_16.y,landmark_16.z,landmark_17.x,landmark_17.y,landmark_17.z,landmark_18.x,landmark_18.y,landmark_18.z,landmark_19.x,landmark_19.y,landmark_19.z,landmark_20.x,landmark_20.y,landmark_20.z,world_landmark_0.x,world_landmark_0.y,world_landmark_0.z,world_landmark_1.x,world_landmark_1.y,world_landmark_1.z,world_landmark_2.x,world_landmark_2.y,world_landmark_2.z,world_landmark_3.x,world_landmark_3.y,world_landmark_3.z,world_landmark_4.x,world_landmark_4.y,world_landmark_4.z,world_landmark_5.x,world_landmark_5.y,world_landmark_5.z,world_landmark_6.x,world_landmark_6.y,world_landmark_6.z,world_landmark_7.x,world_landmark_7.y,world_landmark_7.z,world_landmark_8.x,world_landmark_8.y,world_landmark_8.z,world_landmark_9.x,world_landmark_9.y,world_landmark_9.z,world_landmark_10.x,world_landmark_10.y,world_landmark_10.z,world_landmark_11.x,world_landmark_11.y,world_landmark_11.z,world_landmark_12.x,world_landmark_12.y,world_landmark_12.z,world_landmark_13.x,world_landmark_13.y,world_landmark_13.z,world_landmark_14.x,world_landmark_14.y,world_landmark_14.z,world_landmark_15.x,world_landmark_15.y,world_landmark_15.z,world_landmark_16.x,world_landmark_16.y,world_landmark_16.z,world_landmark_17.x,world_landmark_17.y,world_landmark_17.z,world_landmark_18.x,world_landmark_18.y,world_landmark_18.z,world_landmark_19.x,world_landmark_19.y,world_landmark_19.z,world_landmark_20.x,world_landmark_20.y,world_landmark_20.z,handedness.score,handedness.label,letter
0,0.12228791415691376,0.760041356086731,3.3045970404543823e-09,0.20529469847679138,0.7172398567199707,0.001407734933309257,0.2473110854625702,0.6231035590171814,-0.0016736764227971435,0.25693053007125854,0.5276610851287842,-0.013285575434565544,0.2660716772079468,0.4594670236110687,-0.021138163283467293,0.21484023332595825,0.5391770005226135,0.04330424591898918,0.2350754737854004,0.46581435203552246,0.04051528498530388,0.23288202285766602,0.5414233207702637,0.04799042269587517,0.21993650496006012,0.5908875465393066,0.050989363342523575,0.17291992902755737,0.5343837141990662,0.024347148835659027,0.19357018172740936,0.46468818187713623,0.001225219457410276,0.19105862081050873,0.5580362677574158,-0.007185882423073053,0.17680515348911285,0.5983332395553589,-0.002929248148575425,0.1271083950996399,0.5384483337402344,0.0012578096939250827,0.14956845343112946,0.4756489396095276,-0.024710223078727722,0.15283195674419403,0.5651158690452576,-0.029004227370023727,0.13751836121082306,0.6027990579605103,-0.02237456478178501,0.0746898278594017,0.5469976663589478,-0.022451799362897873,0.10413409769535065,0.48843228816986084,-0.03397214785218239,0.11386189609766006,0.5509206652641296,-0.03323749825358391,0.10180588066577911,0.5847302079200745,-0.028320668265223503,0.12228791415691376,0.760041356086731,3.3045970404543823e-09,0.20529469847679138,0.7172398567199707,0.001407734933309257,0.2473110854625702,0.6231035590171814,-0.0016736764227971435,0.25693053007125854,0.5276610851287842,-0.013285575434565544,0.2660716772079468,0.4594670236110687,-0.021138163283467293,0.21484023332595825,0.5391770005226135,0.04330424591898918,0.2350754737854004,0.46581435203552246,0.04051528498530388,0.23288202285766602,0.5414233207702637,0.04799042269587517,0.21993650496006012,0.5908875465393066,0.050989363342523575,0.17291992902755737,0.5343837141990662,0.024347148835659027,0.19357018172740936,0.46468818187713623,0.001225219457410276,0.19105862081050873,0.5580362677574158,-0.007185882423073053,0.17680515348911285,0.5983332395553589,-0.002929248148575425,0.1271083950996399,0.5384483337402344,0.0012578096939250827,0.14956845343112946,0.4756489396095276,-0.024710223078727722,0.15283195674419403,0.5651158690452576,-0.029004227370023727,0.13751836121082306,0.6027990579605103,-0.02237456478178501,0.0746898278594017,0.5469976663589478,-0.022451799362897873,0.10413409769535065,0.48843228816986084,-0.03397214785218239,0.11386189609766006,0.5509206652641296,-0.03323749825358391,0.10180588066577911,0.5847302079200745,-0.028320668265223503,0.990970253944397,Right,a
1,0.1256161332130432,0.8033674955368042,2.852456493229738e-09,0.20268189907073975,0.7566295266151428,-0.0013200425310060382,0.24016225337982178,0.6573250889778137,-0.0026074915658682585,0.25283533334732056,0.5612708926200867,-0.01194921787828207,0.27715903520584106,0.4991837739944458,-0.01775229163467884,0.20277592539787292,0.5856654047966003,0.04916214942932129,0.2173418253660202,0.5167284607887268,0.0497528575360775,0.2193680703639984,0.5850996375083923,0.05719156935811043,0.21074563264846802,0.6242535710334778,0.059744685888290405,0.1619507372379303,0.5844292044639587,0.033338479697704315,0.17943061888217926,0.5174579620361328,0.014509527944028378,0.18169599771499634,0.6045665740966797,0.005770336836576462,0.17041289806365967,0.6372608542442322,0.009224623441696167,0.11790533363819122,0.5907347798347473,0.012612479738891125,0.1365693360567093,0.5311809778213501,-0.011412174440920353,0.143689826130867,0.616224467754364,-0.01837148889899254,0.1313878446817398,0.650585412979126,-0.01319490373134613,0.06771427392959595,0.5998141765594482,-0.008748013526201248,0.0921882838010788,0.5402348041534424,-0.020253853872418404,0.10400622338056564,0.5968844890594482,-0.02202359214425087,0.09389114379882812,0.6272186040878296,-0.018710210919380188,0.1256161332130432,0.8033674955368042,2.852456493229738e-09,0.20268189907073975,0.7566295266151428,-0.0013200425310060382,0.24016225337982178,0.6573250889778137,-0.0026074915658682585,0.25283533334732056,0.5612708926200867,-0.01194921787828207,0.27715903520584106,0.4991837739944458,-0.01775229163467884,0.20277592539787292,0.5856654047966003,0.04916214942932129,0.2173418253660202,0.5167284607887268,0.0497528575360775,0.2193680703639984,0.5850996375083923,0.05719156935811043,0.21074563264846802,0.6242535710334778,0.059744685888290405,0.1619507372379303,0.5844292044639587,0.033338479697704315,0.17943061888217926,0.5174579620361328,0.014509527944028378,0.18169599771499634,0.6045665740966797,0.005770336836576462,0.17041289806365967,0.6372608542442322,0.009224623441696167,0.11790533363819122,0.5907347798347473,0.012612479738891125,0.1365693360567093,0.5311809778213501,-0.011412174440920353,0.143689826130867,0.616224467754364,-0.01837148889899254,0.1313878446817398,0.650585412979126,-0.01319490373134613,0.06771427392959595,0.5998141765594482,-0.008748013526201248,0.0921882838010788,0.5402348041534424,-0.020253853872418404,0.10400622338056564,0.5968844890594482,-0.02202359214425087,0.09389114379882812,0.6272186040878296,-0.018710210919380188,0.9891367554664612,Right,a
2,0.27029794454574585,0.7260159850120544,4.956525856414373e-09,0.35799673199653625,0.6823564767837524,0.0030924524180591106,0.40368810296058655,0.6027646660804749,0.004399087280035019,0.4145089387893677,0.5168969035148621,-0.0029262504540383816,0.4059872627258301,0.4640233516693115,-0.006443261168897152,0.3693009316921234,0.5086323618888855,0.05257837101817131,0.39678052067756653,0.44201648235321045,0.04959871247410774,0.39527761936187744,0.5130771398544312,0.05686906725168228,0.38142693042755127,0.5558862090110779,0.060939423739910126,0.32955944538116455,0.4998263716697693,0.033470578491687775,0.35715097188949585,0.42591941356658936,0.00843833852559328,0.3537897765636444,0.5199224948883057,0.0008050278411246836,0.3368520736694336,0.5634357333183289,0.007617256138473749,0.28525659441947937,0.5000627636909485,0.009280667640268803,0.3117997646331787,0.4279802739620209,-0.023663662374019623,0.3142406940460205,0.5203374624252319,-0.0298797357827425,0.29646503925323486,0.5648636817932129,-0.020964715629816055,0.2351362556219101,0.5051540732383728,-0.015152538195252419,0.2657220959663391,0.43893587589263916,-0.03215671330690384,0.2745150327682495,0.5018779635429382,-0.03344128280878067,0.2605339288711548,0.5401778221130371,-0.028102245181798935,0.27029794454574585,0.7260159850120544,4.956525856414373e-09,0.35799673199653625,0.6823564767837524,0.0030924524180591106,0.40368810296058655,0.6027646660804749,0.004399087280035019,0.4145089387893677,0.5168969035148621,-0.0029262504540383816,0.4059872627258301,0.4640233516693115,-0.006443261168897152,0.3693009316921234,0.5086323618888855,0.05257837101817131,0.39678052067756653,0.44201648235321045,0.04959871247410774,0.39527761936187744,0.5130771398544312,0.05686906725168228,0.38142693042755127,0.5558862090110779,0.060939423739910126,0.32955944538116455,0.4998263716697693,0.033470578491687775,0.35715097188949585,0.42591941356658936,0.00843833852559328,0.3537897765636444,0.5199224948883057,0.0008050278411246836,0.3368520736694336,0.5634357333183289,0.007617256138473749,0.28525659441947937,0.5000627636909485,0.009280667640268803,0.3117997646331787,0.4279802739620209,-0.023663662374019623,0.3142406940460205,0.5203374624252319,-0.0298797357827425,0.29646503925323486,0.5648636817932129,-0.020964715629816055,0.2351362556219101,0.5051540732383728,-0.015152538195252419,0.2657220959663391,0.43893587589263916,-0.03215671330690384,0.2745150327682495,0.5018779635429382,-0.03344128280878067,0.2605339288711548,0.5401778221130371,-0.028102245181798935,0.9961952567100525,Right,a
3,0.3146759867668152,0.5986589789390564,4.434076661397057e-09,0.4083278179168701,0.567102313041687,0.005348463077098131,0.45347970724105835,0.5014870762825012,0.007049246225506067,0.47149795293807983,0.41512858867645264,-0.0008444032282568514,0.4748387038707733,0.3462161421775818,-0.005340031813830137,0.4232056140899658,0.39964601397514343,0.06172088161110878,0.4533444941043854,0.3392973244190216,0.05907639488577843,0.44419971108436584,0.4092225134372711,0.06432574987411499,0.42417648434638977,0.4520827531814575,0.06630682945251465,0.38696762919425964,0.38546788692474365,0.04102941229939461,0.4189857542514801,0.3176390528678894,0.012708168476819992,0.4064929187297821,0.41105371713638306,-0.0006981518818065524,0.3845008313655853,0.45466673374176025,0.0026014712639153004,0.3440900444984436,0.37950828671455383,0.015052054077386856,0.3769800066947937,0.3149526119232178,-0.02305668406188488,0.3710889220237732,0.40830332040786743,-0.035626545548439026,0.34757086634635925,0.4498578608036041,-0.03012734092772007,0.29385271668434143,0.376573771238327,-0.010340885259211063,0.3318709135055542,0.31815946102142334,-0.03246300667524338,0.33635762333869934,0.3837525248527527,-0.03832266852259636,0.31781890988349915,0.4198923408985138,-0.03590615093708038,0.3146759867668152,0.5986589789390564,4.434076661397057e-09,0.4083278179168701,0.567102313041687,0.005348463077098131,0.45347970724105835,0.5014870762825012,0.007049246225506067,0.47149795293807983,0.41512858867645264,-0.0008444032282568514,0.4748387038707733,0.3462161421775818,-0.005340031813830137,0.4232056140899658,0.39964601397514343,0.06172088161110878,0.4533444941043854,0.3392973244190216,0.05907639488577843,0.44419971108436584,0.4092225134372711,0.06432574987411499,0.42417648434638977,0.4520827531814575,0.06630682945251465,0.38696762919425964,0.38546788692474365,0.04102941229939461,0.4189857542514801,0.3176390528678894,0.012708168476819992,0.4064929187297821,0.41105371713638306,-0.0006981518818065524,0.3845008313655853,0.45466673374176025,0.0026014712639153004,0.3440900444984436,0.37950828671455383,0.015052054077386856,0.3769800066947937,0.3149526119232178,-0.02305668406188488,0.3710889220237732,0.40830332040786743,-0.035626545548439026,0.34757086634635925,0.4498578608036041,-0.03012734092772007,0.29385271668434143,0.376573771238327,-0.010340885259211063,0.3318709135055542,0.31815946102142334,-0.03246300667524338,0.33635762333869934,0.3837525248527527,-0.03832266852259636,0.31781890988349915,0.4198923408985138,-0.03590615093708038,0.9975496530532837,Right,a
4,0.300144225358963,0.7040581703186035,-1.5402596975633287e-09,0.36658766865730286,0.6873365044593811,-0.004849473480135202,0.4116741418838501,0.6180568933486938,-0.008679289370775223,0.4286198616027832,0.5487456917762756,-0.01839636266231537,0.4485718309879303,0.4995964765548706,-0.026364322751760483,0.39596208930015564,0.5552433133125305,0.025053316727280617,0.41648030281066895,0.49736297130584717,0.021746184676885605,0.41101205348968506,0.5476995706558228,0.025062616914510727,0.4026355445384979,0.5978720784187317,0.02634366787970066,0.36302876472473145,0.5457959771156311,0.013714568689465523,0.38526514172554016,0.49489203095436096,-0.006563922856003046,0.3775674104690552,0.5621519684791565,-0.018881432712078094,0.3642635941505432,0.6164449453353882,-0.019532596692442894,0.3273003101348877,0.5419989824295044,-0.0003766737354453653,0.35097557306289673,0.5024322271347046,-0.020584892481565475,0.3461048901081085,0.5726811289787292,-0.028186839073896408,0.3340614140033722,0.622063159942627,-0.026424499228596687,0.2882825434207916,0.5411192774772644,-0.015816545113921165,0.31390151381492615,0.4999123811721802,-0.02624995820224285,0.31905287504196167,0.5425155758857727,-0.028520142659544945,0.31357479095458984,0.5766473412513733,-0.02675504796206951,0.300144225358963,0.7040581703186035,-1.5402596975633287e-09,0.36658766865730286,0.6873365044593811,-0.004849473480135202,0.4116741418838501,0.6180568933486938,-0.008679289370775223,0.4286198616027832,0.5487456917762756,-0.01839636266231537,0.4485718309879303,0.4995964765548706,-0.026364322751760483,0.39596208930015564,0.5552433133125305,0.025053316727280617,0.41648030281066895,0.49736297130584717,0.021746184676885605,0.41101205348968506,0.5476995706558228,0.025062616914510727,0.4026355445384979,0.5978720784187317,0.02634366787970066,0.36302876472473145,0.5457959771156311,0.013714568689465523,0.38526514172554016,0.49489203095436096,-0.006563922856003046,0.3775674104690552,0.5621519684791565,-0.018881432712078094,0.3642635941505432,0.6164449453353882,-0.019532596692442894,0.3273003101348877,0.5419989824295044,-0.0003766737354453653,0.35097557306289673,0.5024322271347046,-0.020584892481565475,0.3461048901081085,0.5726811289787292,-0.028186839073896408,0.3340614140033722,0.622063159942627,-0.026424499228596687,0.2882825434207916,0.5411192774772644,-0.015816545113921165,0.31390151381492615,0.4999123811721802,-0.02624995820224285,0.31905287504196167,0.5425155758857727,-0.028520142659544945,0.31357479095458984,0.5766473412513733,-0.02675504796206951,0.980225682258606,Right,a
5,0.6758326888084412,0.573825478553772,2.199983945017081e-11,0.6162214279174805,0.5618458986282349,-0.04384303465485573,0.5719619989395142,0.4703533947467804,-0.058669283986091614,0.5721706748008728,0.3807290196418762,-0.06888933479785919,0.5872910022735596,0.335811972618103,-0.07425663620233536,0.6020345091819763,0.3971109986305237,-0.02113335207104683,0.6095157265663147,0.3369870185852051,-0.0443904735147953,0.6067115664482117,0.4001067280769348,-0.04834217205643654,0.6057673692703247,0.42966482043266296,-0.04991546645760536,0.6423214673995972,0.4025571048259735,-0.01713814027607441,0.6441633701324463,0.3431204557418823,-0.05675071105360985,0.6354649662971497,0.4298221170902252,-0.06794734299182892,0.6363265514373779,0.44721367955207825,-0.06456839293241501,0.6763988733291626,0.41449669003486633,-0.01956392265856266,0.6810241341590881,0.3625167906284332,-0.060365304350852966,0.6663945913314819,0.4439220428466797,-0.06393026560544968,0.6657103300094604,0.4659247398376465,-0.05424332246184349,0.712013304233551,0.42643868923187256,-0.026604199782013893,0.7128257751464844,0.38820722699165344,-0.05054394528269768,0.6987500786781311,0.44674721360206604,-0.052671100944280624,0.6960775256156921,0.4687407612800598,-0.047194954007864,0.6758326888084412,0.573825478553772,2.199983945017081e-11,0.6162214279174805,0.5618458986282349,-0.04384303465485573,0.5719619989395142,0.4703533947467804,-0.058669283986091614,0.5721706748008728,0.3807290196418762,-0.06888933479785919,0.5872910022735596,0.335811972618103,-0.07425663620233536,0.6020345091819763,0.3971109986305237,-0.02113335207104683,0.6095157265663147,0.3369870185852051,-0.0443904735147953,0.6067115664482117,0.4001067280769348,-0.04834217205643654,0.6057673692703247,0.42966482043266296,-0.04991546645760536,0.6423214673995972,0.4025571048259735,-0.01713814027607441,0.6441633701324463,0.3431204557418823,-0.05675071105360985,0.6354649662971497,0.4298221170902252,-0.06794734299182892,0.6363265514373779,0.44721367955207825,-0.06456839293241501,0.6763988733291626,0.41449669003486633,-0.01956392265856266,0.6810241341590881,0.3625167906284332,-0.060365304350852966,0.6663945913314819,0.4439220428466797,-0.06393026560544968,0.6657103300094604,0.4659247398376465,-0.05424332246184349,0.712013304233551,0.42643868923187256,-0.026604199782013893,0.7128257751464844,0.38820722699165344,-0.05054394528269768,0.6987500786781311,0.44674721360206604,-0.052671100944280624,0.6960775256156921,0.4687407612800598,-0.047194954007864,0.9955785274505615,Left,a
6,0.6678139567375183,0.5289809703826904,1.9711630105945233e-09,0.6070431470870972,0.5297412872314453,-0.04288056865334511,0.5545528531074524,0.43954914808273315,-0.05069912597537041,0.547727644443512,0.34520310163497925,-0.05359891429543495,0.5640387535095215,0.3016444444656372,-0.051558833569288254,0.5802215337753296,0.3699774146080017,-0.0015073796967044473,0.5843714475631714,0.30787214636802673,-0.014546605758368969,0.5879409313201904,0.3670373558998108,-0.014508802443742752,0.5889691710472107,0.392209529876709,-0.014568585902452469,0.6212300658226013,0.3697330951690674,0.005670212674885988,0.6194024085998535,0.3064373731613159,-0.024458162486553192,0.6164816617965698,0.3915517330169678,-0.036292821168899536,0.6169695854187012,0.40986084938049316,-0.033837925642728806,0.655449628829956,0.3753555119037628,0.006002035923302174,0.6578260064125061,0.3204161524772644,-0.028637683019042015,0.6490219831466675,0.40400269627571106,-0.03738313540816307,0.6482167840003967,0.4285242259502411,-0.03100522980093956,0.6903263330459595,0.38049736618995667,0.0020291144028306007,0.6900791525840759,0.33656543493270874,-0.01914966106414795,0.6808239221572876,0.39807790517807007,-0.024708526208996773,0.6782663464546204,0.42417019605636597,-0.021661940962076187,0.6678139567375183,0.5289809703826904,1.9711630105945233e-09,0.6070431470870972,0.5297412872314453,-0.04288056865334511,0.5545528531074524,0.43954914808273315,-0.05069912597537041,0.547727644443512,0.34520310163497925,-0.05359891429543495,0.5640387535095215,0.3016444444656372,-0.051558833569288254,0.5802215337753296,0.3699774146080017,-0.0015073796967044473,0.5843714475631714,0.30787214636802673,-0.014546605758368969,0.5879409313201904,0.3670373558998108,-0.014508802443742752,0.5889691710472107,0.392209529876709,-0.014568585902452469,0.6212300658226013,0.3697330951690674,0.005670212674885988,0.6194024085998535,0.3064373731613159,-0.024458162486553192,0.6164816617965698,0.3915517330169678,-0.036292821168899536,0.6169695854187012,0.40986084938049316,-0.033837925642728806,0.655449628829956,0.3753555119037628,0.006002035923302174,0.6578260064125061,0.3204161524772644,-0.028637683019042015,0.6490219831466675,0.40400269627571106,-0.03738313540816307,0.6482167840003967,0.4285242259502411,-0.03100522980093956,0.6903263330459595,0.38049736618995667,0.0020291144028306007,0.6900791525840759,0.33656543493270874,-0.01914966106414795,0.6808239221572876,0.39807790517807007,-0.024708526208996773,0.6782663464546204,0.42417019605636597,-0.021661940962076187,0.9938496351242065,Left,a
7,0.69474196434021,0.6516225337982178,7.561166692759969e-10,0.6294909715652466,0.6585710048675537,-0.04524447023868561,0.5671253800392151,0.5732035040855408,-0.057411618530750275,0.5564311742782593,0.4805801808834076,-0.06419015675783157,0.5738098621368408,0.4385085105895996,-0.06616339832544327,0.5948123335838318,0.495880126953125,-0.020117536187171936,0.5964854955673218,0.4288421869277954,-0.040229812264442444,0.6020691394805908,0.4931982755661011,-0.04086306318640709,0.6048976182937622,0.5285199284553528,-0.0401020348072052,0.6373510956764221,0.48886004090309143,-0.013736553490161896,0.6332318186759949,0.4200294017791748,-0.050201721489429474,0.6330387592315674,0.5083678960800171,-0.05992322787642479,0.6356133222579956,0.5330323576927185,-0.05546073243021965,0.6725549101829529,0.4919688105583191,-0.013722353614866734,0.6727620363235474,0.4308377504348755,-0.052290551364421844,0.6665725708007812,0.5161215662956238,-0.0566289909183979,0.6681191325187683,0.5447209477424622,-0.0472530759871006,0.7080909609794617,0.4969908893108368,-0.018328653648495674,0.7062347531318665,0.4529244303703308,-0.041285011917352676,0.6987979412078857,0.5163134336471558,-0.04419449344277382,0.6976052522659302,0.5440120100975037,-0.039108436554670334,0.69474196434021,0.6516225337982178,7.561166692759969e-10,0.6294909715652466,0.6585710048675537,-0.04524447023868561,0.5671253800392151,0.5732035040855408,-0.057411618530750275,0.5564311742782593,0.4805801808834076,-0.06419015675783157,0.5738098621368408,0.4385085105895996,-0.06616339832544327,0.5948123335838318,0.495880126953125,-0.020117536187171936,0.5964854955673218,0.4288421869277954,-0.040229812264442444,0.6020691394805908,0.4931982755661011,-0.04086306318640709,0.6048976182937622,0.5285199284553528,-0.0401020348072052,0.6373510956764221,0.48886004090309143,-0.013736553490161896,0.6332318186759949,0.4200294017791748,-0.050201721489429474,0.6330387592315674,0.5083678960800171,-0.05992322787642479,0.6356133222579956,0.5330323576927185,-0.05546073243021965,0.6725549101829529,0.4919688105583191,-0.013722353614866734,0.6727620363235474,0.4308377504348755,-0.052290551364421844,0.6665725708007812,0.5161215662956238,-0.0566289909183979,0.6681191325187683,0.5447209477424622,-0.0472530759871006,0.7080909609794617,0.4969908893108368,-0.018328653648495674,0.7062347531318665,0.4529244303703308,-0.041285011917352676,0.6987979412078857,0.5163134336471558,-0.04419449344277382,0.6976052522659302,0.5440120100975037,-0.039108436554670334,0.9951804280281067,Left,a
8,0.7023875117301941,0.7252378463745117,8.126950223896756e-10,0.6454392671585083,0.7239671945571899,-0.040657591074705124,0.5944457650184631,0.6420080661773682,-0.05028387904167175,0.5863063335418701,0.5558192133903503,-0.05522622540593147,0.598527193069458,0.5129797458648682,-0.05578881874680519,0.6189322471618652,0.5761668086051941,-0.01151063572615385,0.6203531622886658,0.5186678767204285,-0.02709929458796978,0.6232604384422302,0.5775566101074219,-0.027245894074440002,0.6254197955131531,0.6048194169998169,-0.026813244447112083,0.6568614840507507,0.5746474266052246,-0.0055940235033631325,0.6521780490875244,0.5146875381469727,-0.03655435889959335,0.6491208076477051,0.5942578911781311,-0.046058207750320435,0.6519060730934143,0.6136479377746582,-0.042735401540994644,0.6881635189056396,0.5810711979866028,-0.005747294519096613,0.6884146332740784,0.528530478477478,-0.03975067287683487,0.6799214482307434,0.6047545671463013,-0.04511138051748276,0.6818821430206299,0.6280568242073059,-0.03752753138542175,0.7203247547149658,0.5870866775512695,-0.010014545172452927,0.7189168930053711,0.5518134236335754,-0.03059319220483303,0.710617184638977,0.6074966192245483,-0.03420889377593994,0.7105092406272888,0.6291532516479492,-0.030257368460297585,0.7023875117301941,0.7252378463745117,8.126950223896756e-10,0.6454392671585083,0.7239671945571899,-0.040657591074705124,0.5944457650184631,0.6420080661773682,-0.05028387904167175,0.5863063335418701,0.5558192133903503,-0.05522622540593147,0.598527193069458,0.5129797458648682,-0.05578881874680519,0.6189322471618652,0.5761668086051941,-0.01151063572615385,0.6203531622886658,0.5186678767204285,-0.02709929458796978,0.6232604384422302,0.5775566101074219,-0.027245894074440002,0.6254197955131531,0.6048194169998169,-0.026813244447112083,0.6568614840507507,0.5746474266052246,-0.0055940235033631325,0.6521780490875244,0.5146875381469727,-0.03655435889959335,0.6491208076477051,0.5942578911781311,-0.046058207750320435,0.6519060730934143,0.6136479377746582,-0.042735401540994644,0.6881635189056396,0.5810711979866028,-0.005747294519096613,0.6884146332740784,0.528530478477478,-0.03975067287683487,0.6799214482307434,0.6047545671463013,-0.04511138051748276,0.6818821430206299,0.6280568242073059,-0.03752753138542175,0.7203247547149658,0.5870866775512695,-0.010014545172452927,0.7189168930053711,0.5518134236335754,-0.03059319220483303,0.710617184638977,0.6074966192245483,-0.03420889377593994,0.7105092406272888,0.6291532516479492,-0.030257368460297585,0.9941092133522034,Left,a
9,0.7286685109138489,0.6466751098632812,1.3195147197109236e-09,0.6737695932388306,0.6564109921455383,-0.04353737831115723,0.6167929172515869,0.5840476751327515,-0.05216313526034355,0.6038270592689514,0.5014873147010803,-0.05497441068291664,0.6171159148216248,0.46136876940727234,-0.05315888300538063,0.632710337638855,0.5146125555038452,-0.009124824777245522,0.6341223120689392,0.45912590622901917,-0.022766543552279472,0.6405426263809204,0.5149640440940857,-0.023331068456172943,0.6426835656166077,0.5386402606964111,-0.023515285924077034,0.6696562170982361,0.5085853934288025,-0.0005429760203696787,0.6651076078414917,0.452516108751297,-0.0290524959564209,0.6686344742774963,0.531647801399231,-0.03937575966119766,0.6700950264930725,0.5481756925582886,-0.036922480911016464,0.7007596492767334,0.5091804265975952,0.0016623832052573562,0.7007421255111694,0.4581506848335266,-0.0304074976593256,0.6992418766021729,0.533918559551239,-0.03780512884259224,0.6999379396438599,0.554303765296936,-0.03187193721532822,0.7324684858322144,0.5092339515686035,-0.0004359824815765023,0.7308735251426697,0.46835795044898987,-0.02039875090122223,0.7280615568161011,0.5237719416618347,-0.025446102023124695,0.7274574041366577,0.5456660985946655,-0.022708993405103683,0.7286685109138489,0.6466751098632812,1.3195147197109236e-09,0.6737695932388306,0.6564109921455383,-0.04353737831115723,0.6167929172515869,0.5840476751327515,-0.05216313526034355,0.6038270592689514,0.5014873147010803,-0.05497441068291664,0.6171159148216248,0.46136876940727234,-0.05315888300538063,0.632710337638855,0.5146125555038452,-0.009124824777245522,0.6341223120689392,0.45912590622901917,-0.022766543552279472,0.6405426263809204,0.5149640440940857,-0.023331068456172943,0.6426835656166077,0.5386402606964111,-0.023515285924077034,0.6696562170982361,0.5085853934288025,-0.0005429760203696787,0.6651076078414917,0.452516108751297,-0.0290524959564209,0.6686344742774963,0.531647801399231,-0.03937575966119766,0.6700950264930725,0.5481756925582886,-0.036922480911016464,0.7007596492767334,0.5091804265975952,0.0016623832052573562,0.7007421255111694,0.4581506848335266,-0.0304074976593256,0.6992418766021729,0.533918559551239,-0.03780512884259224,0.6999379396438599,0.554303765296936,-0.03187193721532822,0.7324684858322144,0.5092339515686035,-0.0004359824815765023,0.7308735251426697,0.46835795044898987,-0.02039875090122223,0.7280615568161011,0.5237719416618347,-0.025446102023124695,0.7274574041366577,0.5456660985946655,-0.022708993405103683,0.9958045482635498,Left,a
